Country;"Sub ID 2";"Sub ID 4";"Sub ID 5";#;Clicks;"UC (campaign)";Conv.;"ROI (confirmed)"
India;120246377916910106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;6;5;0;0
India;120246378361580106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;4;4;0;0
India;120246378363700106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;7;7;0;0
India;120246378363710106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;6;6;0;0
India;120246378363720106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;3;3;0;0
India;120246378363810106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;2;2;0;0
India;120246378363840106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;5;5;0;0
India;120246378363850106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120246378363860106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;7;7;0;0
India;120246378364130106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;3;3;0;0
India;120246378364170106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;5;5;0;0
India;120246378364180106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;7;7;0;0
India;120246378364200106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;4;4;0;0
India;120246378364250106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120246378364280106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;6;6;0;0
India;120246378364290106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;3;3;0;0
India;120246378364300106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;2;2;0;0
India;120246378364320106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120246378364330106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;7;7;0;0
India;120246378364440106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;6;6;0;0
India;120246378364450106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;2;2;0;0
India;120246378364480106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;8;8;0;0
India;120246378364490106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120246378845310106;1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;9;9;0;0
India;120246379235150106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;7;7;0;0
India;120246379235150106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246379238440106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;6;6;0;0
India;120246379238450106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;1;1;0;0
India;120246379238470106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;5;4;0;0
India;120246379238530106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;2;2;0;0
India;120246379238610106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;2;2;0;0
India;120246379238800106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;1;1;0;0
India;120246379238820106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;3;3;0;0
India;120246379238820106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;1;1;0;0
India;120246379238830106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;6;6;0;0
India;120246379238940106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;5;5;0;0
India;120246379238940106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246407207210106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;3;3;0;0
India;120246407207210106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;2;2;0;0
India;120246408069820106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;5;3;0;0
India;120246408069830106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;4;3;0;0
India;120246408070340106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070340106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;1;1;0;0
India;120246408070340106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;1;1;0;0
India;120246408070360106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;6;5;0;0
India;120246408070370106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;2;2;0;0
India;120246408070370106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;1;1;0;0
India;120246408070380106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;5;4;0;0
India;120246408070390106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070390106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;3;3;0;0
India;120246408070400106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;2;2;0;0
India;120246408070400106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;1;1;0;0
India;120246408070410106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;7;7;0;0
India;120246408070420106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070420106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;6;6;0;0
India;120246408070430106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246408070440106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;5;3;0;0
India;120246408070440106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;6;6;0;0
India;120246408070450106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;1;0;0;0
India;120246408070460106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070460106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;1;1;0;0
India;120246408070480106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;7;6;0;0
India;120246408070490106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070490106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;3;3;0;0
India;120246408070490106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;1;1;0;0
India;120246408070500106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;4;4;0;0
India;120246408070510106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;3;3;0;0
India;120246408070520106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;3;3;0;0
India;120246408070530106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246408070540106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;9;9;0;0
India;120246408070550106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070550106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246408070560106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;3;3;0;0
India;120246408070560106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;1;1;0;0
India;120246408070570106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;2;2;0;0
India;120246408070570106;1641083631350576;"🇮🇳 IN_99 [FortuneGems]";0;1;1;0;0
India;120246408070580106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;3;3;0;0
India;120246408070580106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;2;2;0;0
India;120246408070670106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070670106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;8;8;0;0
India;120246408070720106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;0;0;0
India;120246408070720106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;2;1;0;0
India;120246408070740106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;4;3;0;0
India;120246408070740106;1641083631350576;"🇮🇳 IN_97 [FortuneGems]";0;1;1;0;0
India;120246408070750106;1641083631350576;"🇮🇳 IN_96 [FortuneGems]";0;1;1;0;0
India;120246408070750106;1641083631350576;"🇮🇳 IN_98 [FortuneGems]";0;14;13;0;0
India;120248265746940122;1085410707243238;"🇸🇬 SG_50 [WealthEastMoney]";0;1;1;0;0
India;120248337600480122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;2;2;0;0
India;120248337620640122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120248337620650122;1085410707243238;"🇮🇳 IN_93 [FortuneGems]";0;3;2;0;0
India;120248337620670122;1085410707243238;"🇮🇳 IN_93 [FortuneGems]";0;1;1;0;0
India;120248337621020122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120248337621050122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120248337621070122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;4;3;0;0
India;120248337621110122;1085410707243238;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120253944856420670;2030701011138690;"🇸🇬 SG_51 [WealthEastMoney]";0;1;1;0;0
India;120253948276100670;2030701011138690;"🇮🇳 IN_93 [FortuneGems]";0;1;1;0;0
India;120253948276370670;2030701011138690;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;120253948276390670;2030701011138690;"🇮🇳 IN_93 [FortuneGems]";0;2;2;0;0
India;52514020122626;3105195716346838;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;52521771671462;967965326099992;"🇸🇬 SG_51 [WealthEastMoney]";0;3;1;0;0
India;6995848436400;4540294639535106;"🇮🇳 IN_93 [FortuneGems]";0;1;1;0;0
India;6995848440400;4540294639535106;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;6995848442400;4540294639535106;"🇮🇳 IN_92 [FortuneGems]";0;1;1;0;0
India;6995848442800;4540294639535106;"🇮🇳 IN_92 [FortuneGems]";0;2;2;0;0
India;6995848443000;4540294639535106;"🇮🇳 IN_92 [FortuneGems]";0;3;3;0;0
India;6995848443200;4540294639535106;"🇮🇳 IN_92 [FortuneGems]";0;2;1;0;0
India;{{campaign.id}};1085410707243238;"🇮🇳 IN_93 [FortuneGems]";0;2;0;0;0
India;{{campaign.id}};1641083631350576;"🇮🇳 IN_92 [FortuneGems]";0;3;3;0;0
India;{{campaign.id}};1641083631350576;"🇮🇳 IN_93 [FortuneGems]";0;3;3;0;0
"South Korea";120246168189450106;1641083631350576;"🇸🇬 SG_51 [WealthEastMoney]";0;1;1;0;0
"South Korea";120246544326070106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246544397330106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246544397340106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246544397550106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246544397580106;1641083631350576;🇰🇷_KR_54_[Olympus];0;3;2;0;0
"South Korea";120246544397590106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246544397610106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246544397620106;1641083631350576;🇰🇷_KR_54_[Olympus];0;4;4;0;0
"South Korea";120246544397630106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809040106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246559809090106;1641083631350576;🇰🇷_KR_54_[Olympus];0;6;6;0;0
"South Korea";120246559809110106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809150106;1641083631350576;🇰🇷_KR_54_[Olympus];0;3;2;0;0
"South Korea";120246559809160106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246559809180106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246559809190106;1641083631350576;🇰🇷_KR_54_[Olympus];0;4;4;0;0
"South Korea";120246559809200106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809210106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246559809220106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809230106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809240106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246559809260106;1641083631350576;🇰🇷_KR_54_[Olympus];0;5;5;0;0
"South Korea";120246559809300106;1641083631350576;🇰🇷_KR_54_[Olympus];0;6;5;0;0
"South Korea";120246559809370106;1641083631350576;🇰🇷_KR_54_[Olympus];0;5;5;0;0
"South Korea";120246559809430106;1641083631350576;🇰🇷_KR_54_[Olympus];0;3;3;0;0
"South Korea";120246559809460106;1641083631350576;🇰🇷_KR_54_[Olympus];0;33;30;0;0
"South Korea";120246572845000106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933090106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933100106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933110106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933130106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;0;0;0
"South Korea";120246572933140106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933170106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;0;0;0
"South Korea";120246572933180106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;0;0;0
"South Korea";120246572933190106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246572933230106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933240106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933270106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933280106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;0;0;0
"South Korea";120246572933390106;1641083631350576;🇰🇷_KR_54_[Olympus];0;4;4;0;0
"South Korea";120246572933410106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246572933440106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246572933460106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246572933470106;1641083631350576;🇰🇷_KR_54_[Olympus];0;5;5;0;0
"South Korea";120246586199600106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246588486040106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120246588486080106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246588486110106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246588486120106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246588486130106;1641083631350576;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120246588486140106;1641083631350576;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120248627969470786;1548268670068192;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120248628208570786;1548268670068192;🇰🇷_KR_54_[Olympus];0;6;4;0;0
"South Korea";120248628208620786;1548268670068192;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120248628208630786;1548268670068192;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120248628208640786;1548268670068192;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120248628208650786;1548268670068192;🇰🇷_KR_54_[Olympus];0;3;3;0;0
"South Korea";120248654847800786;1548268670068192;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120248839736320122;1085410707243238;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120248839745700122;1085410707243238;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120248839745770122;1085410707243238;🇰🇷_KR_54_[Olympus];0;3;3;0;0
"South Korea";120248862153320122;1085410707243238;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120248862153320122;1085410707243238;🇰🇷_KR_55_[Olympus];0;1;1;0;0
"South Korea";120249290724210783;1002716982684382;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120249290724220783;1002716982684382;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120249290724240783;1002716982684382;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120249290724260783;1002716982684382;🇰🇷_KR_54_[Olympus];0;3;1;0;0
"South Korea";120249290724300783;1002716982684382;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120250188946230551;2482129615638921;🇰🇷_KR_54_[Olympus];0;6;6;0;0
"South Korea";120250188948540551;2482129615638921;🇰🇷_KR_54_[Olympus];0;3;3;0;0
"South Korea";120250188948550551;2482129615638921;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120254406021740670;2030701011138690;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120254406032530670;2030701011138690;🇰🇷_KR_54_[Olympus];0;3;3;0;0
"South Korea";120254406032580670;2030701011138690;🇰🇷_KR_54_[Olympus];0;14;13;0;0
"South Korea";120254406032600670;2030701011138690;🇰🇷_KR_54_[Olympus];0;13;10;0;0
"South Korea";120254426441780670;2030701011138690;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120254426447950670;2030701011138690;🇰🇷_KR_54_[Olympus];0;2;2;0;0
"South Korea";120254426447960670;2030701011138690;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120254426447970670;2030701011138690;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";120254426448070670;2030701011138690;🇰🇷_KR_54_[Olympus];0;4;4;0;0
"South Korea";120254426448180670;2030701011138690;🇰🇷_KR_54_[Olympus];0;3;2;0;0
"South Korea";120254426448190670;2030701011138690;🇰🇷_KR_54_[Olympus];0;4;4;0;0
"South Korea";52528785482262;967965326099992;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";52528785528462;967965326099992;🇰🇷_KR_54_[Olympus];0;2;1;0;0
"South Korea";52572504308393;2158879451635825;🇰🇷_KR_54_[Olympus];0;2;1;0;0
"South Korea";52572505006793;2158879451635825;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";{{campaign.id}};1085410707243238;🇰🇷_KR_54_[Olympus];0;1;1;0;0
"South Korea";{{campaign.id}};2030701011138690;🇰🇷_KR_54_[Olympus];0;1;1;0;0
;;;;0;2090;1973;0;0
